api_uri,begin_date,district,end_date,first_name,id,last_name,middle_name,note,party,state,status,session
https://api.propublica.org/congress/v1/members/S000030.json,2015-01-06,46,2017-01-03,Loretta,S000030,Sánchez,,Running for Senate,D,CA,Seeking another office,114
https://api.propublica.org/congress/v1/members/S001188.json,2015-01-06,3,2017-01-03,Marlin,S001188,Stutzman,,Running for Senate,R,IN,Seeking another office,114
https://api.propublica.org/congress/v1/members/C001036.json,2015-01-06,24,2017-01-03,Lois,C001036,Capps,,"Announced retirement on April 8, 2015",D,CA,Retiring,114
https://api.propublica.org/congress/v1/members/D000622.json,2015-01-06,8,2017-01-03,Tammy,D000622,Duckworth,,Elected to Senate.,D,IL,Elected to federal post,114
https://api.propublica.org/congress/v1/members/S001179.json,2015-01-06,18,2015-03-31,Aaron,S001179,Schock,,"Announced resignation effective March 31, 2015",R,IL,Left Congress,114
https://api.propublica.org/congress/v1/members/E000290.json,2015-01-06,4,2017-01-03,Donna,E000290,Edwards,,Lost Democratic primary for Senate,D,MD,Seeking another office,114
https://api.propublica.org/congress/v1/members/M001150.json,2015-01-06,10,2016-12-31,Candice,M001150,Miller,S.,"Announced retirement on March 6, 2015",R,MI,Retiring,114
https://api.propublica.org/congress/v1/members/V000128.json,2015-01-06,8,2017-01-03,Chris,V000128,Van Hollen,,Elected to Senate,D,MD,Elected to federal post,114
https://api.propublica.org/congress/v1/members/H001063.json,2015-01-06,44,2016-12-04,Janice,H001063,Hahn,,Running for county supervisor,D,CA,Elected to state or local post,114
https://api.propublica.org/congress/v1/members/N000186.json,2015-01-06,1,2015-02-06,Alan,N000186,Nunnelee,,"Died on Feb. 6, 2015",R,MS,Left Congress,114
https://api.propublica.org/congress/v1/members/G000564.json,2015-01-06,19,2017-01-03,Chris,G000564,Gibson,,"Announced retirement on Jan. 6, 2015",R,NY,Retiring,114
https://api.propublica.org/congress/v1/members/G000569.json,2015-01-05,11,2015-01-05,Mike,G000569,Grimm,,"Resigned from the House on Jan. 5, 2015",R,NY,Left Congress,114
https://api.propublica.org/congress/v1/members/F000451.json,2015-01-06,8,2017-01-03,Michael,F000451,Fitzpatrick,G.,"Announced retirement on Nov. 10, 2014",R,PA,Retiring,114
