amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H R 1338', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1338.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.', u'sponsor_id': u'D000216', u'bill_id': u'hr1338-110'}",House,110,2008-07-31,Paycheck Fairness Act,J000284,Yes,On Passage,Passed,556,2,19:33:00,"{u'not_voting': 9, u'yes': 247, u'present': 0, u'no': 178}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/556.json,hr1338,D000216,https://api.propublica.org/congress/v1/110/bills/hr1338.json
{},"{u'title': u'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H R 1338', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1338.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.', u'sponsor_id': u'D000216', u'bill_id': u'hr1338-110'}",House,110,2008-07-31,Paycheck Fairness Act,J000284,No,On Motion to Recommit with Instructions,Failed,555,2,19:22:00,"{u'not_voting': 9, u'yes': 189, u'present': 0, u'no': 236}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/555.json,hr1338,D000216,https://api.propublica.org/congress/v1/110/bills/hr1338.json
{},"{u'title': u'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H R 1338', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1338.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.', u'sponsor_id': u'D000216', u'bill_id': u'hr1338-110'}",House,110,2008-07-31,Cazayoux of Louisiana Amendment,J000284,Yes,On Agreeing to the Amendment,Agreed to,554,2,18:49:00,"{u'not_voting': 12, u'yes': 410, u'present': 1, u'no': 16}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/554.json,hr1338,D000216,https://api.propublica.org/congress/v1/110/bills/hr1338.json
{},"{u'title': u'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H R 1338', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1338.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.', u'sponsor_id': u'D000216', u'bill_id': u'hr1338-110'}",House,110,2008-07-31,Giffords of Arizona Amendment,J000284,Yes,On Agreeing to the Amendment,Agreed to,553,2,18:44:00,"{u'not_voting': 13, u'yes': 397, u'present': 0, u'no': 29}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/553.json,hr1338,D000216,https://api.propublica.org/congress/v1/110/bills/hr1338.json
{},"{u'title': u'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H R 1338', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1338.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.', u'sponsor_id': u'D000216', u'bill_id': u'hr1338-110'}",House,110,2008-07-31,Altmire of Pennsylvania Amendment,J000284,Yes,On Agreeing to the Amendment,Agreed to,552,2,18:39:00,"{u'not_voting': 12, u'yes': 426, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/552.json,hr1338,D000216,https://api.propublica.org/congress/v1/110/bills/hr1338.json
{},"{u'title': u'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H R 1338', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1338.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.', u'sponsor_id': u'D000216', u'bill_id': u'hr1338-110'}",House,110,2008-07-31,Price of Georgia Amendment,J000284,No,On Agreeing to the Amendment,Failed,551,2,18:35:00,"{u'not_voting': 11, u'yes': 188, u'present': 0, u'no': 240}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/551.json,hr1338,D000216,https://api.propublica.org/congress/v1/110/bills/hr1338.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6599) making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2009, and for other purposes.', u'number': u'H RES 1384', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres1384.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 230 - 186 (Roll no. 550).', u'sponsor_id': u'C001066', u'bill_id': u'hres1384-110'}",House,110,2008-07-31,"Providing for consideration of H. R. 6599, Military Consruction and Veterans",J000284,Yes,On Agreeing to the Resolution,Passed,550,2,16:09:00,"{u'not_voting': 18, u'yes': 230, u'present': 0, u'no': 186}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/550.json,hres1384,C001066,https://api.propublica.org/congress/v1/110/bills/hres1384.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6599) making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2009, and for other purposes.', u'number': u'H RES 1384', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres1384.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 230 - 186 (Roll no. 550).', u'sponsor_id': u'C001066', u'bill_id': u'hres1384-110'}",House,110,2008-07-31,"Providing for consideration of H. R. 6599, Military Consruction and Veterans",J000284,Yes,On Ordering the Previous Question,Passed,549,2,16:02:00,"{u'not_voting': 10, u'yes': 243, u'present': 0, u'no': 181}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/549.json,hres1384,C001066,https://api.propublica.org/congress/v1/110/bills/hres1384.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 1338) to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H RES 1388', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres1388.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 229 - 194 (Roll no. 548).', u'sponsor_id': u'S000480', u'bill_id': u'hres1388-110'}",House,110,2008-07-31,"Providing for consideration of H.R. 1338, the Paycheck Fairness Act",J000284,Yes,On Agreeing to the Resolution,Passed,548,2,15:53:00,"{u'not_voting': 11, u'yes': 229, u'present': 0, u'no': 194}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/548.json,hres1388,S000480,https://api.propublica.org/congress/v1/110/bills/hres1388.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 1338) to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H RES 1388', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres1388.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 229 - 194 (Roll no. 548).', u'sponsor_id': u'S000480', u'bill_id': u'hres1388-110'}",House,110,2008-07-31,"Providing for consideration of H.R. 1338, the Paycheck Fairness Act",J000284,Yes,On Ordering the Previous Question,Passed,547,2,15:45:00,"{u'not_voting': 11, u'yes': 232, u'present': 0, u'no': 191}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/547.json,hres1388,S000480,https://api.propublica.org/congress/v1/110/bills/hres1388.json
