amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Providing for consideration of the Senate amendment to the bill (H.R. 34) to authorize and strengthen the tsunami detection, forecast, warning, research, and mitigation program of the National Oceanic and Atmospheric Administration, and for other purposes, and providing for consideration of the bill (H.R. 6392) to amend the Dodd-Frank Wall Street Reform and Consumer Protection Act to specify when bank holding companies may be subject to certain enhanced supervision, and for other purposes.', u'number': u'H RES 934', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hres934.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'B001248', u'bill_id': u'hres934-114'}",House,114,2016-11-30,"Providing for consideration of the Senate amendment to H.R. 34, the Tsunami Warning, Education, and Research Act of 2015; and providing for consideration of H.R. 6392, the Systemic Risk Designation ...",H001063,Not Voting,On Agreeing to the Resolution,Passed,590,2,13:33:00,"{u'not_voting': 24, u'yes': 230, u'present': 0, u'no': 180}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/590.json,hres934,B001248,https://api.propublica.org/congress/v1/114/bills/hres934.json
{},"{u'title': u'To amend title 38, United States Code, to expand the eligibility for headstones, markers, and medallions furnished by the Secretary of Veterans Affairs for deceased individuals who were awarded the Medal of Honor and are buried in private cemeteries.', u'number': u'H R 4757', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr4757.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'M001144', u'bill_id': u'hr4757-114'}",House,114,2016-11-29,"To amend title 38, United States Code, to expand the eligiblity for headstones, markers, and medallions furnished by the Secretary of Veterans Affairs for deceased individuals who were awarded the ...",H001063,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,589,2,19:01:00,"{u'not_voting': 33, u'yes': 401, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/589.json,hr4757,M001144,https://api.propublica.org/congress/v1/114/bills/hr4757.json
{},"{u'title': u'To ensure funding for the National Human Trafficking Hotline, and for other purposes.', u'number': u'H R 5422', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5422.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'P000592', u'bill_id': u'hr5422-114'}",House,114,2016-11-29,"To ensure funding for the National Human Trafficking Hotline, and for other purposes",H001063,Not Voting,On Motion to Suspend the Rules and Pass,Passed,588,2,18:53:00,"{u'not_voting': 35, u'yes': 399, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/588.json,hr5422,P000592,https://api.propublica.org/congress/v1/114/bills/hr5422.json
{},"{u'title': u'To prohibit the Secretary of the Treasury from authorizing certain transactions by a U.S. financial institution in connection with the export or re-export of a commercial passenger aircraft to the Islamic Republic of Iran.', u'number': u'H R 5711', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5711.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'H001058', u'bill_id': u'hr5711-114'}",House,114,2016-11-17,To prohibit the Secretary of the Treasury from authorizing certain transactions by a U.S. financial institution in connection with the export or re-export of a commerical passenger aircraft to the ...,H001063,No,On Passage,Passed,587,2,12:01:00,"{u'not_voting': 17, u'yes': 243, u'present': 0, u'no': 174}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/587.json,hr5711,H001058,https://api.propublica.org/congress/v1/114/bills/hr5711.json
{},"{u'title': u'To prohibit the Secretary of the Treasury from authorizing certain transactions by a U.S. financial institution in connection with the export or re-export of a commercial passenger aircraft to the Islamic Republic of Iran.', u'number': u'H R 5711', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5711.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'H001058', u'bill_id': u'hr5711-114'}",House,114,2016-11-17,To prohibit the Secretary of the Treasury from authorizing certain transactions by a U.S. financial institution in connection with the export or re-export of a commerical passenger aircraft to the ...,H001063,Yes,On Motion to Recommit with Instructions,Failed,586,2,11:55:00,"{u'not_voting': 18, u'yes': 181, u'present': 0, u'no': 235}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/586.json,hr5711,H001058,https://api.propublica.org/congress/v1/114/bills/hr5711.json
{},"{u'title': u'To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for &quot;midnight rules&quot;, and for other purposes.', u'number': u'H R 5982', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5982.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'I000056', u'bill_id': u'hr5982-114'}",House,114,2016-11-17,Midnight Rules Relief Act of 2016,H001063,No,On Passage,Passed,585,2,11:49:00,"{u'not_voting': 15, u'yes': 240, u'present': 0, u'no': 179}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/585.json,hr5982,I000056,https://api.propublica.org/congress/v1/114/bills/hr5982.json
{},"{u'title': u'To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for &quot;midnight rules&quot;, and for other purposes.', u'number': u'H R 5982', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5982.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'I000056', u'bill_id': u'hr5982-114'}",House,114,2016-11-17,Midnight Rules Relief Act of 2016,H001063,Yes,On Motion to Recommit with Instructions,Failed,584,2,11:43:00,"{u'not_voting': 14, u'yes': 181, u'present': 0, u'no': 239}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/584.json,hr5982,I000056,https://api.propublica.org/congress/v1/114/bills/hr5982.json
{},"{u'title': u'To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for &quot;midnight rules&quot;, and for other purposes.', u'number': u'H R 5982', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5982.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'I000056', u'bill_id': u'hr5982-114'}",House,114,2016-11-17,Connolly of Virginia Part B Amendments No. 4 and 5,H001063,Yes,On Agreeing to the Amendment,Failed,583,2,11:24:00,"{u'not_voting': 17, u'yes': 180, u'present': 0, u'no': 237}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/583.json,hr5982,I000056,https://api.propublica.org/congress/v1/114/bills/hr5982.json
{},"{u'title': u'To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for &quot;midnight rules&quot;, and for other purposes.', u'number': u'H R 5982', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5982.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'I000056', u'bill_id': u'hr5982-114'}",House,114,2016-11-17,Jackson Lee of Texas Part B Amendment No. 3,H001063,Yes,On Agreeing to the Amendment,Failed,582,2,11:20:00,"{u'not_voting': 17, u'yes': 179, u'present': 0, u'no': 238}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/582.json,hr5982,I000056,https://api.propublica.org/congress/v1/114/bills/hr5982.json
{},"{u'title': u'To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for &quot;midnight rules&quot;, and for other purposes.', u'number': u'H R 5982', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5982.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'I000056', u'bill_id': u'hr5982-114'}",House,114,2016-11-17,Conyers of Michigan Part B Amendment No. 1,H001063,Yes,On Agreeing to the Amendment,Failed,581,2,11:13:00,"{u'not_voting': 21, u'yes': 180, u'present': 0, u'no': 233}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/581.json,hr5982,I000056,https://api.propublica.org/congress/v1/114/bills/hr5982.json
