"","candidateId","categoryId","rating"
"1549",134964,38,52.7142857142857
"1550",34205,38,23.5714285714286
"1551",135988,38,27
"1552",33997,38,25.1428571428571
"1553",132068,38,19.7142857142857
"1554",117290,38,25.1428571428571
"1555",141275,38,72.5
"1556",135143,38,54.7142857142857
"1557",136102,38,61.9
"1558",138505,38,59.5714285714286
"1559",136083,38,22.8571428571429
"1560",123401,38,17.75
"1561",59318,38,17.8571428571429
"1562",136462,38,19.7142857142857
"1563",136448,38,20.8571428571429
"1564",41272,38,29.8571428571429
"1565",136459,38,24.4285714285714
"1566",444,38,27
"1567",65891,38,79.6315789473684
"1568",122256,38,66.6666666666667
"1569",90668,38,71.6
"1570",102404,38,50
"1571",2629,38,74.375
"1572",12537,38,15.375
"1573",69157,38,71.4285714285714
"1574",55285,38,50
"1575",139760,38,69.8571428571429
"1576",127046,38,24.2142857142857
"1577",139770,38,39.4285714285714
"1578",135326,38,21.8571428571429
"1579",2427,38,61.8571428571429
"1580",143052,38,46
"1581",135894,38,23.4285714285714
"1582",135898,38,17.8571428571429
"1583",59641,38,71.4285714285714
"1584",59980,38,19.7142857142857
"1585",119466,38,19.7142857142857
"1586",136236,38,54.7142857142857
"1587",21991,38,12.6428571428571
"1588",121782,38,3.45454545454545
"1589",132382,38,19.7142857142857
"1590",102026,38,19.7142857142857
"1591",78533,38,39.2857142857143
"1592",49227,38,60
"1593",50112,38,20
"1594",49671,38,63.8888888888889
"1595",137719,38,60.5714285714286
"1596",135930,38,22.1428571428571
"1597",126272,38,50
"1598",51516,38,42.8571428571429
"1599",126058,38,47.5714285714286
"1600",26238,38,64.2857142857143
"1601",27584,38,31.25
"1602",35858,38,62.5
"1603",110942,38,73.5909090909091
"1604",2919,38,5.81818181818182
"1605",65092,38,90.3823529411765
"1606",108924,38,81.55
"1607",2109,38,71.6857142857143
"1608",20928,38,76.2727272727273
"1609",1663,38,82.8571428571429
"1610",2291,38,17.9772727272727
"1611",65147,38,83.7179487179487
"1612",23644,38,81.5
"1613",2541,38,81.2571428571429
"1614",2572,38,84.6
"1615",65905,38,27.8285714285714
"1616",535,38,66
"1617",52662,38,16.8235294117647
"1618",133557,38,43.6666666666667
"1619",8967,13,87.0380952380952
"1620",8783,13,14.1463414634146
"1621",9425,13,14.2254901960784
"1622",15841,3,42.2307692307692
"1623",53266,3,30.5
"1624",27958,3,34.4
"1625",53270,3,34.71875
"1626",28128,3,32.65625
"1627",53273,3,74.9375
"1628",22421,3,62.0333333333333
"1629",1606,3,70.1333333333333
"1630",1721,3,35.0606060606061
"1631",53293,3,29.65625
"1632",26830,3,25.6129032258065
"1633",26847,3,76.9375
"1634",26866,3,35.40625
"1635",542,3,40.4411764705882
"1636",53298,3,31.84375
"1637",26900,3,68.4571428571429
"1638",26888,3,77.3529411764706
"1639",6098,3,83.4230769230769
"1640",379,3,58
"1641",515,3,76.741935483871
"1642",418,3,36.5294117647059
"1643",53312,3,41.03125
"1644",21926,3,39.3235294117647
"1645",21787,3,35.4117647058824
"1646",26961,3,69.8484848484848
"1647",22658,3,71.8484848484848
"1648",26976,3,72.03125
"1649",27018,3,70.4411764705882
"1650",27008,3,25.9047619047619
"1651",27027,3,25.8125
"1652",27036,3,69.84375
"1653",27060,3,71.40625
"1654",21992,3,38.8235294117647
"1655",15691,3,38.5384615384615
"1656",15375,3,30.3846153846154
"1657",53352,3,35.84375
"1658",53353,3,71.65625
"1659",27110,3,68.5151515151515
"1660",53358,3,74.34375
"1661",27122,3,72.2
"1662",3470,3,75.7428571428571
"1663",11701,3,54.15625
"1664",558,3,21.6129032258065
"1665",26717,3,43.3142857142857
"1666",5705,3,40.8148148148148
"1667",441,3,35.5294117647059
"1668",28253,3,76.4814814814815
"1669",28399,3,22.5925925925926
"1670",3564,3,71.5882352941177
"1671",26732,3,63.9142857142857
"1672",8315,3,70.5
"1673",26741,3,73.4571428571429
"1674",21899,3,73.2571428571429
"1675",16725,3,38.3333333333333
"1676",9489,3,73.96875
"1677",142,3,75.0606060606061
"1678",8393,3,73.2941176470588
"1679",29674,3,75.1481481481482
"1680",26772,3,32.0571428571429
"1681",26766,3,70.4571428571429
"1682",26777,3,44.8857142857143
"1683",26759,3,69.1428571428571
"1684",26763,3,30.7714285714286
"1685",16553,3,39.28125
"1686",8168,3,76.75
"1687",561,3,76
"1688",17188,3,74.030303030303
"1689",26788,3,75.2571428571429
"1690",26798,3,72.8285714285714
"1691",24312,3,36.7692307692308
"1692",26815,3,49.4285714285714
"1693",26817,3,72.4
"1694",26820,3,72.4285714285714
"1695",7826,3,72.7037037037037
"1696",10853,3,25.2222222222222
"1697",2917,3,43.7647058823529
"1698",26831,3,68.6857142857143
"1699",26841,3,69.6285714285714
"1700",233,3,73.2058823529412
"1701",6387,3,76.2058823529412
"1702",246,3,43.1515151515151
"1703",26851,3,68.3714285714286
"1704",26875,3,43.1428571428571
"1705",26895,3,67.4
"1706",552,3,76.2058823529412
"1707",18883,3,73.2941176470588
"1708",4844,3,75.1666666666667
"1709",36130,3,73.2592592592593
"1710",26890,3,72.1714285714286
"1711",345,3,77.7428571428571
"1712",26906,3,44.7142857142857
"1713",26918,3,69.3939393939394
"1714",26904,3,68.8285714285714
"1715",3812,3,76.0625
"1716",26926,3,63.5714285714286
"1717",8967,3,70.65625
"1718",9425,3,39.125
"1719",26929,3,69.6285714285714
"1720",41077,3,73.0434782608696
"1721",21785,3,49.8285714285714
"1722",119,3,74.0588235294118
"1723",21890,3,58.7142857142857
"1724",26952,3,49.3428571428571
"1725",26951,3,71.3142857142857
"1726",478,3,71.8235294117647
"1727",22177,3,50.8571428571429
"1728",10655,3,35.5652173913044
"1729",26968,3,48.1714285714286
"1730",4360,3,69.1764705882353
"1731",26975,3,72.9428571428571
"1732",26980,3,70.8571428571429
"1733",26978,3,76.9428571428571
"1734",4295,3,71.5882352941177
"1735",26981,3,72.8
"1736",26972,3,73.2
"1737",26982,3,73.9428571428571
"1738",26991,3,71.8285714285714
"1739",21790,3,31.8387096774194
"1740",27016,3,73.2571428571429
"1741",45519,3,42.5185185185185
"1742",8404,3,41.875
"1743",45638,3,74.6666666666667
"1744",27032,3,42.1176470588235
"1745",46034,3,38.6296296296296
"1746",2979,3,43
"1747",367,3,73.1428571428571
"1748",27037,3,73.7714285714286
"1749",2519,3,75.4411764705882
"1750",55693,3,36.8620689655172
"1751",21853,3,71.2285714285714
"1752",9794,3,42.8888888888889
"1753",55787,3,72.59375
"1754",3985,3,29.1666666666667
"1755",27066,3,66.2571428571429
"1756",27069,3,37.8571428571429
"1757",48891,3,62.037037037037
"1758",25186,3,25.6296296296296
"1759",27079,3,27.3714285714286
"1760",49827,3,22.5185185185185
"1761",27082,3,33.3142857142857
"1762",5488,3,34
"1763",361,3,32.8823529411765
"1764",334,3,37.1470588235294
"1765",21706,3,33.8285714285714
"1766",21692,3,72.4
"1767",27097,3,35.9714285714286
"1768",50120,3,31.8148148148148
"1769",27100,3,70.8
"1770",27098,3,72.8571428571429
"1771",49296,3,32.3703703703704
"1772",288,3,33.3235294117647
"1773",21689,3,70.9142857142857
"1774",50544,3,32.9259259259259
"1775",27117,3,71.2285714285714
"1776",27116,3,31.6571428571429
"1777",56231,3,72.90625
"1778",845,3,68.4705882352941
"1779",26344,3,34.0294117647059
"1780",630,3,68.5
"1781",27142,3,33.9411764705882
"1782",24096,3,21.625
"1783",7455,37,83.6
"1784",8783,30,16.5909090909091
"1785",20400,30,14.4642857142857
"1786",59318,30,17.7142857142857
"1787",4844,37,36.7
"1788",26900,37,38.1034482758621
"1789",26895,37,33.4285714285714
"1790",552,37,32.7058823529412
"1791",89417,37,25.2777777777778
"1792",35858,37,29.0909090909091
"1793",18883,37,34.1818181818182
"1794",141272,37,36.2857142857143
"1795",4743,37,15.7857142857143
"1796",141275,37,29.625
"1797",146299,37,6.16666666666667
"1798",15841,5,20.2391304347826
"1799",53266,5,15.4285714285714
"1800",27958,5,25.1612903225806
"1801",53270,5,37.3684210526316
"1802",28128,5,23.2903225806452
"1803",53273,5,84.5245901639344
"1804",22421,5,66.3392857142857
"1805",1606,5,66.5892857142857
"1806",1721,5,27.9642857142857
"1807",53293,5,18.9152542372881
"1808",26830,5,16.015625
"1809",26847,5,84.4754098360656
"1810",26866,5,18.8833333333333
"1811",542,5,23.0149253731343
"1812",53298,5,18.8727272727273
"1813",26900,5,85.76
"1814",26888,5,82.96875
"1815",6098,5,84.135593220339
"1816",379,5,74.0689655172414
"1817",515,5,73.406779661017
"1818",418,5,21.7878787878788
"1819",53312,5,24.05
"1820",21926,5,22.5
"1821",21787,5,20.6779661016949
"1822",26961,5,79.3387096774194
"1823",22658,5,73.5873015873016
"1824",26976,5,82.2
"1825",27018,5,86.1290322580645
"1826",27008,5,30.906976744186
"1827",27027,5,19.9322033898305
"1828",27036,5,80.9032258064516
"1829",27060,5,88.4333333333333
"1830",21992,5,18.3220338983051
"1831",15691,5,19.8510638297872
"1832",15375,5,19.6875
"1833",53352,5,24.0677966101695
"1834",53353,5,85.6779661016949
"1835",27110,5,78.2698412698413
"1836",53358,5,74.5084745762712
"1837",27122,5,83.8392857142857
"1838",3470,5,84.3768115942029
"1839",11701,5,32.796875
"1840",558,5,20.6833333333333
"1841",26717,5,20.4782608695652
"1842",5705,5,23.1724137931034
"1843",441,5,21.3283582089552
"1844",28253,5,83.9827586206897
"1845",28399,5,24.6607142857143
"1846",3564,5,73.536231884058
"1847",26732,5,75.7222222222222
"1848",8315,5,85.9275362318841
"1849",26741,5,85.2361111111111
"1850",21899,5,83.5797101449275
"1851",16725,5,23.6607142857143
"1852",9489,5,86.0289855072464
"1853",142,5,86.4142857142857
"1854",8393,5,80.6086956521739
"1855",29674,5,81.7090909090909
"1856",26772,5,33.6376811594203
"1857",26766,5,82.2083333333333
"1858",26777,5,31.943661971831
"1859",26759,5,68.6901408450704
"1860",26763,5,25.8260869565217
"1861",16553,5,22.0952380952381
"1862",8168,5,85.4927536231884
"1863",17188,5,78.9264705882353
"1864",26788,5,82.0821917808219
"1865",26798,5,73.4264705882353
"1866",24312,5,30.1186440677966
"1867",26815,5,41.7323943661972
"1868",26817,5,43.8695652173913
"1869",26820,5,83.9710144927536
"1870",7826,5,60.9298245614035
"1871",10853,5,19.3103448275862
"1872",2917,5,20.3857142857143
"1873",26831,5,65.1549295774648
"1874",26841,5,77.6285714285714
"1875",233,5,76.7
"1876",6387,5,85.2058823529412
"1877",246,5,28.768115942029
"1878",26851,5,68.7941176470588
"1879",26875,5,22.8142857142857
"1880",26895,5,84.32
"1881",552,5,85.5479452054795
"1882",18883,5,86.0277777777778
"1883",4844,5,81.4776119402985
"1884",36130,5,77.4736842105263
"1885",26890,5,64.3382352941177
"1886",345,5,82.2608695652174
"1887",26906,5,46.1267605633803
"1888",26918,5,76.9
"1889",26904,5,80.4285714285714
"1890",3812,5,82.46875
"1891",26926,5,37.0714285714286
"1892",8967,5,74.5625
"1893",9425,5,16.6507936507937
"1894",26929,5,61.9577464788732
"1895",21785,5,47.7142857142857
"1896",119,5,82.8732394366197
"1897",21890,5,73
"1898",26952,5,76.8333333333333
"1899",26951,5,84.2361111111111
"1900",478,5,84.7571428571429
"1901",22177,5,54.5492957746479
"1902",10655,5,20.530612244898
"1903",26968,5,39.2714285714286
"1904",4360,5,73.3768115942029
"1905",26975,5,76.3611111111111
"1906",26980,5,85.5352112676056
"1907",26978,5,85.5138888888889
"1908",4295,5,82
"1909",26981,5,75.8450704225352
"1910",26972,5,83.2816901408451
"1911",26982,5,83.7605633802817
"1912",26991,5,83.1714285714286
"1913",21790,5,40.7096774193548
"1914",27016,5,73.9154929577465
"1915",45519,5,34.0689655172414
"1916",8404,5,28.375
"1917",45638,5,75.1206896551724
"1918",27032,5,20.1285714285714
"1919",46034,5,25.7017543859649
"1920",2979,5,18.768115942029
"1921",367,5,86.0416666666667
"1922",27037,5,86.68
"1923",2519,5,70.1911764705882
"1924",55693,5,27.6875
"1925",21853,5,83.4428571428571
"1926",9794,5,28.0862068965517
"1927",55787,5,86.2121212121212
"1928",3985,5,22.0634920634921
"1929",27066,5,67.9571428571429
"1930",27069,5,23.4507042253521
"1931",48891,5,60.280701754386
"1932",25186,5,19.7931034482759
"1933",27079,5,17.6212121212121
"1934",49827,5,19.6785714285714
"1935",27082,5,17.4411764705882
"1936",5488,5,19.7096774193548
"1937",361,5,18.2537313432836
"1938",334,5,20.4307692307692
"1939",21706,5,13.8805970149254
"1940",21692,5,75.8428571428571
"1941",27097,5,23.4507042253521
"1942",50120,5,20.4821428571429
"1943",27100,5,64.5352112676056
"1944",27098,5,78.1857142857143
"1945",49296,5,15.4363636363636
"1946",288,5,22
"1947",21689,5,79.2714285714286
"1948",50544,5,22.9649122807018
"1949",27117,5,69.4929577464789
"1950",27116,5,21.1142857142857
"1951",56231,5,71.9848484848485
"1952",845,5,78.9710144927536
"1953",26344,5,26.015625
"1954",630,5,68.6231884057971
"1955",27142,5,39.2857142857143
"1956",24096,5,45.3611111111111
"1957",51272,30,87.5833333333333
"1958",17852,30,78.0555555555556
"1959",17745,30,78.6086956521739
"1960",24263,43,57.9090909090909
"1961",24280,43,15.4307692307692
"1962",8102,43,89.6071428571429
"1963",24301,43,90.9375
"1964",24312,43,26.2190476190476
"1965",24302,43,14.25
"1966",17318,43,15.8108108108108
"1967",17319,43,88.12
"1968",1601,43,12.195652173913
"1969",12813,43,12.0434782608696
"1970",67618,43,59.5
"1971",67151,43,92.4897959183673
"1972",2698,30,12.1162790697674
"1973",2653,30,79.3243243243243
"1974",53266,40,48.28125
"1975",53270,40,36.125
"1976",28128,40,53.2903225806452
"1977",53273,40,52.8235294117647
"1978",22421,40,47.4444444444444
"1979",1606,40,49.0384615384615
"1980",1721,40,50.90625
"1981",53293,40,46.8823529411765
"1982",26830,40,40.9090909090909
"1983",26847,40,50.2941176470588
"1984",26866,40,42.9090909090909
"1985",542,40,48.2058823529412
"1986",53298,40,35.3939393939394
"1987",26900,40,46.3846153846154
"1988",26888,40,47
"1989",379,40,41.5483870967742
"1990",515,40,47.0967741935484
"1991",418,40,39.9411764705882
"1992",53312,40,41.9393939393939
"1993",21926,40,47.4324324324324
"1994",21787,40,44.8108108108108
"1995",26961,40,46.0526315789474
"1996",22658,40,47.125
"1997",26976,40,49.8235294117647
"1998",27018,40,48.8947368421053
"1999",27008,40,32.6923076923077
"2000",27027,40,43.4848484848485
"2001",27036,40,48.3030303030303
"2002",24096,40,42.35
"2003",27060,40,49.1515151515151
"2004",21992,40,44.1470588235294
"2005",53352,40,42.9411764705882
"2006",53353,40,49.4705882352941
"2007",27110,40,51.6756756756757
"2008",53358,40,47.2121212121212
"2009",27122,40,42.8518518518519
"2010",3470,40,49.84375
"2011",11701,40,55.4827586206897
"2012",558,40,44.5666666666667
"2013",26717,40,46.5714285714286
"2014",441,40,52.1818181818182
"2015",3564,40,45.6451612903226
"2016",26732,40,48.6470588235294
"2017",8315,40,49.2424242424242
"2018",26741,40,46.3611111111111
"2019",21899,40,48.7837837837838
"2020",9489,40,42.8620689655172
"2021",142,40,42.8484848484849
"2022",8393,40,45.8387096774194
"2023",26772,40,53.9444444444444
"2024",26766,40,48.5
"2025",26777,40,42.8611111111111
"2026",26759,40,46.0882352941176
"2027",26763,40,53.7222222222222
"2028",16553,40,46.1333333333333
"2029",8168,40,41.1724137931034
"2030",561,40,47.8484848484849
"2031",17188,40,45.3548387096774
"2032",26788,40,46.3714285714286
"2033",26798,40,43.9722222222222
"2034",26815,40,36.6944444444444
"2035",26817,40,43.3888888888889
"2036",26820,40,44.3611111111111
"2037",2917,40,43.34375
"2038",26831,40,47.4571428571429
"2039",26841,40,47.2432432432432
"2040",233,40,48.1212121212121
"2041",6387,40,48.3225806451613
"2042",246,40,50.741935483871
"2043",26851,40,47.5
"2044",26875,40,44.5833333333333
"2045",26895,40,48.2222222222222
"2046",552,40,49
"2047",18883,40,47.6774193548387
"2048",26890,40,45.1388888888889
"2049",345,40,49.4705882352941
"2050",26906,40,47.0285714285714
"2051",26918,40,45
"2052",26904,40,52.0555555555556
"2053",3812,40,46.1034482758621
"2054",26926,40,45.9722222222222
"2055",8967,40,39.1785714285714
"2056",9425,40,54.551724137931
"2057",26929,40,46.2222222222222
"2058",21785,40,58.5277777777778
"2059",119,40,48.5151515151515
"2060",21890,40,47.8888888888889
"2061",26952,40,37.8611111111111
"2062",26951,40,47.7222222222222
"2063",478,40,44.8787878787879
"2064",22177,40,47.5
"2065",26968,40,43.3888888888889
"2066",4360,40,50.25
"2067",26975,40,47.1111111111111
"2068",26980,40,48.9444444444444
"2069",26978,40,44.1666666666667
"2070",4295,40,45.1935483870968
"2071",26981,40,46.3888888888889
"2072",26972,40,43.8611111111111
"2073",26982,40,45.3055555555556
"2074",26991,40,45.1111111111111
"2075",21790,40,42.6857142857143
"2076",27016,40,44.1666666666667
"2077",8404,40,46.8620689655172
"2078",27032,40,48.2647058823529
"2079",2979,40,46.7741935483871
"2080",367,40,47.0294117647059
"2081",27037,40,50.7777777777778
"2082",2519,40,45.2727272727273
"2083",55693,40,53.4827586206897
"2084",21853,40,47.5833333333333
"2085",55787,40,42.0689655172414
"2086",27066,40,48.7222222222222
"2087",27069,40,54.6388888888889
"2088",27079,40,53.0571428571429
"2089",27082,40,46.8888888888889
"2090",5488,40,55.3793103448276
"2091",361,40,50.1212121212121
"2092",334,40,41.4545454545455
"2093",21706,40,44.3333333333333
"2094",21692,40,48.4166666666667
"2095",27097,40,50.027027027027
"2096",27100,40,44.4857142857143
"2097",27098,40,47
"2098",288,40,49.7272727272727
"2099",21689,40,47.3055555555556
"2100",27117,40,48.9189189189189
"2101",27116,40,49.1891891891892
"2102",56231,40,43.9310344827586
"2103",845,40,48.4375
"2104",26344,40,42.1612903225806
"2105",630,40,46.6969696969697
"2106",27142,40,48.8285714285714
"2107",15841,40,52.5909090909091
"2108",27958,40,48.6428571428571
"2109",6098,40,46.125
"2110",398,40,46.5384615384615
"2111",15691,40,55.1818181818182
"2112",15375,40,45.7916666666667
"2113",5705,40,57.0833333333333
"2114",28253,40,47.7083333333333
"2115",28399,40,49.84
"2116",28593,40,45.05
"2117",3577,40,40.4761904761905
"2118",16725,40,44.0416666666667
"2119",29674,40,44.8333333333333
"2120",24301,40,42.85
"2121",24312,40,41.0833333333333
"2122",7826,40,44.3333333333333
"2123",10853,40,52.68
"2124",33692,40,47.85
"2125",4844,40,48.3703703703704
"2126",36130,40,42.7916666666667
"2127",39507,40,46.15
"2128",41077,40,40.9545454545455
"2129",6051,40,55.55
"2130",21031,40,58.85
"2131",41929,40,57
"2132",10655,40,40.1363636363636
"2133",23127,40,45.45
"2134",45519,40,49.0833333333333
"2135",45638,40,44.0416666666667
"2136",46034,40,51.0833333333333
"2137",9121,40,53.5
"2138",9794,40,53.5416666666667
"2139",3985,40,51.8518518518519
"2140",48891,40,45.5
"2141",25186,40,54.875
"2142",50029,40,57.9
"2143",49198,40,53.7619047619048
"2144",49827,40,51.7083333333333
"2145",49680,40,42.4
"2146",49210,40,51.7
"2147",49935,40,55.15
"2148",5549,40,54.75
"2149",50120,40,50.75
"2150",5486,40,45.25
"2151",49296,40,52
"2152",50544,40,50.375
"2153",3217,40,51.5
"2154",51346,40,39.85
"2155",3457,40,47.4
"2156",17189,40,50.3125
"2157",1677,40,50.2352941176471
"2158",34212,40,65
"2159",65092,40,57.0555555555556
"2160",2109,40,56.0588235294118
"2161",20928,40,55
"2162",2291,40,60.0625
"2163",65147,40,58.3125
"2164",2541,40,47.7058823529412
"2165",2572,40,54.7222222222222
"2166",65905,40,57.8823529411765
"2167",29474,40,53
"2168",28918,40,50.75
"2169",2698,40,55.5333333333333
"2170",2653,40,45.3333333333333
"2171",30333,40,44.4
"2172",17318,40,51.9333333333333
"2173",53825,40,42.7333333333333
"2174",66247,40,59.4666666666667
"2175",68070,40,51.125
"2176",68964,40,41.8666666666667
"2177",6382,40,50.2666666666667
"2178",58579,40,48.0666666666667
"2179",89417,40,51.9230769230769
"2180",66575,40,41.0666666666667
"2181",8618,40,51
"2182",65443,40,51.4666666666667
"2183",38982,40,47.7333333333333
"2184",21284,40,53.9333333333333
"2185",65891,40,49.25
"2186",22510,40,37.7333333333333
"2187",44741,40,43.3333333333333
"2188",8158,40,49.4375
"2189",24340,40,50.3125
"2190",51272,40,46.0666666666667
"2191",52662,40,45.75
"2192",84917,40,58.3333333333333
"2193",41788,2,45.5416666666667
"2194",444,2,47.0588235294118
"2195",53266,30,16.7796610169492
"2196",53270,30,31.140350877193
"2197",53273,30,78.6190476190476
"2198",53293,30,23.3114754098361
"2199",26830,30,21.4166666666667
"2200",26847,30,81.4915254237288
"2201",26866,30,20.3050847457627
"2202",53298,30,16.2542372881356
"2203",26900,30,82.0645161290323
"2204",26888,30,82.4444444444444
"2205",53312,30,19.4833333333333
"2206",26961,30,80.9193548387097
"2207",26976,30,81.6610169491525
"2208",27008,30,32.2272727272727
"2209",53352,30,20.7796610169492
"2210",53353,30,80.5084745762712
"2211",27110,30,78.5333333333333
"2212",53358,30,77.1525423728814
"2213",26717,30,15.6440677966102
"2214",26732,30,78.5849056603774
"2215",26741,30,81.9016393442623
"2216",26772,30,25.015873015873
"2217",26766,30,80.8852459016394
"2218",26777,30,20.5967741935484
"2219",26759,30,77.8524590163934
"2220",26763,30,23.1269841269841
"2221",26788,30,83.1
"2222",26798,30,74.4137931034483
"2223",26815,30,31.9833333333333
"2224",26817,30,46.4561403508772
"2225",26820,30,78.2105263157895
"2226",26831,30,68.6428571428571
"2227",26841,30,74.8245614035088
"2228",26851,30,72.8928571428571
"2229",26875,30,18.3389830508475
"2230",26895,30,78.8
"2231",26890,30,75.5084745762712
"2232",26906,30,37.1269841269841
"2233",26918,30,78.8166666666667
"2234",26904,30,73.8813559322034
"2235",26926,30,34.9655172413793
"2236",26929,30,63.4363636363636
"2237",26952,30,61.4126984126984
"2238",26951,30,83.85
"2239",26968,30,25.8620689655172
"2240",26975,30,75.9824561403509
"2241",26980,30,79.3508771929825
"2242",26978,30,79.125
"2243",26981,30,77.5714285714286
"2244",26972,30,77.0535714285714
"2245",26982,30,80.0877192982456
"2246",26991,30,78.1272727272727
"2247",27079,30,17.6666666666667
"2248",27082,30,16.4516129032258
"2249",27097,30,19.7301587301587
"2250",27100,30,60.5344827586207
"2251",27098,30,72.8688524590164
"2252",27117,30,77.0166666666667
"2253",27116,30,21.0806451612903
"2254",27142,30,30.9830508474576
"2255",15841,30,20.9565217391304
"2256",27958,30,15.0666666666667
"2257",135651,30,21.3636363636364
"2258",28128,30,13.8723404255319
"2259",110942,30,77.5806451612903
"2260",30004,30,17.5806451612903
"2261",1568,30,86.4615384615385
"2262",22421,30,82.2272727272727
"2263",122834,30,86.9615384615385
"2264",1606,30,81.0425531914894
"2265",1601,30,14.7666666666667
"2266",1721,30,15.6326530612245
"2267",1677,30,87.15625
"2268",2919,30,20.0357142857143
"2269",57442,30,69.1
"2270",34212,30,51.96875
"2271",120345,30,15.1
"2272",542,30,16.4705882352941
"2273",117285,30,19.7619047619048
"2274",69494,30,19.6296296296296
"2275",141272,30,82.4
"2276",6098,30,93.6086956521739
"2277",379,30,59.537037037037
"2278",22381,30,78.6153846153846
"2279",515,30,83.6923076923077
"2280",8749,30,83.8387096774194
"2281",65092,30,86.1142857142857
"2282",108924,30,86.9333333333333
"2283",2109,30,66.5
"2284",418,30,12.4705882352941
"2285",21926,30,14.9607843137255
"2286",20928,30,75.0444444444445
"2287",135720,30,18
"2288",21787,30,13.4423076923077
"2289",41788,30,19.8571428571429
"2290",41963,30,28.9285714285714
"2291",1663,30,87.5806451612903
"2292",22658,30,88.8571428571429
"2293",74517,30,85.551724137931
"2294",2291,30,16.2903225806452
"2295",65147,30,87.6774193548387
"2296",27018,30,86.1372549019608
"2297",27027,30,8.86274509803922
"2298",124938,30,14.5238095238095
"2299",27036,30,87.1764705882353
"2300",23644,30,91.0294117647059
"2301",24096,30,17.6969696969697
"2302",27060,30,89.0555555555556
"2303",2572,30,91.6571428571429
"2304",21992,30,16.5769230769231
"2305",11940,30,17.75
"2306",398,30,17.4545454545455
"2307",15691,30,25.5227272727273
"2308",65905,30,22.53125
"2309",15375,30,10.3404255319149
"2310",135705,30,20.7857142857143
"2311",66395,30,18.3333333333333
"2312",535,30,75.2
"2313",50772,30,80.6666666666667
"2314",27122,30,89.3333333333333
"2315",126217,30,15.1904761904762
"2316",3470,30,88.2244897959184
"2317",7547,30,34.3846153846154
"2318",558,30,10.0816326530612
"2319",52662,30,24.2857142857143
"2320",71604,30,18.6
"2321",5705,30,15.4047619047619
"2322",441,30,12.1
"2323",121610,30,16.05
"2324",121621,30,64.35
"2325",119208,30,16.8
"2326",71815,30,17.1
"2327",28253,30,89.7631578947368
"2328",123491,30,16.55
"2329",106387,30,15.65
"2330",28399,30,9.33333333333333
"2331",28338,30,58.7
"2332",29713,30,10.741935483871
"2333",59849,30,91.8387096774194
"2334",29664,30,83.8928571428571
"2335",9715,30,7.54166666666667
"2336",3564,30,83.6078431372549
"2337",28593,30,89.9375
"2338",120030,30,79.1666666666667
"2339",58121,30,11.9677419354839
"2340",29474,30,85.7272727272727
"2341",28769,30,11.2666666666667
"2342",8315,30,89.0192307692308
"2343",8425,30,84.7954545454545
"2344",129529,30,79.3333333333333
"2345",3577,30,48.9268292682927
"2346",21899,30,85.3846153846154
"2347",120200,30,16.7894736842105
"2348",16725,30,9.26086956521739
"2349",28918,30,8.62222222222222
"2350",59904,30,89.8387096774194
"2351",16539,30,92.9
"2352",9489,30,91.3265306122449
"2353",9754,30,79.4117647058823
"2354",142,30,89.8653846153846
"2355",8393,30,85.7058823529412
"2356",136407,30,75.9166666666667
"2357",28963,30,87.1707317073171
"2358",29674,30,87.2380952380952
"2359",22337,30,82.1666666666667
"2360",16469,30,90
"2361",16553,30,10.8979591836735
"2362",104308,30,9.84
"2363",29100,30,77.3666666666667
"2364",70351,30,79.4166666666667
"2365",8168,30,89.3061224489796
"2366",561,30,88.32
"2367",106220,30,86.2413793103448
"2368",65403,30,16.0740740740741
"2369",1535,30,12.2068965517241
"2370",17188,30,83.3469387755102
"2371",30333,30,90.59375
"2372",106744,30,84.9655172413793
"2373",137622,30,18.75
"2374",137630,30,18.9166666666667
"2375",24280,30,15.6176470588235
"2376",24302,30,17.4827586206897
"2377",17318,30,21.7647058823529
"2378",12813,30,13.6071428571429
"2379",66247,30,25.7647058823529
"2380",107800,30,14.0689655172414
"2381",8102,30,81.6428571428571
"2382",67151,30,86.3703703703704
"2383",24301,30,86.027027027027
"2384",17319,30,78.4827586206897
"2385",24312,30,18.9756097560976
"2386",68070,30,87.3793103448276
"2387",122251,30,14.4
"2388",11812,30,19.1111111111111
"2389",67851,30,22.8333333333333
"2390",7826,30,72.525
"2391",31969,30,14.4285714285714
"2392",129306,30,78.2
"2393",68964,30,81
"2394",10853,30,8.72093023255814
"2395",57391,30,19.7272727272727
"2396",2917,30,14.7083333333333
"2397",33692,30,80.625
"2398",83310,30,89.2
"2399",233,30,85.2083333333333
"2400",134948,30,72.875
"2401",101632,30,77.4375
"2402",9622,30,5.1
"2403",246,30,13.6
"2404",116559,30,15.95
"2405",134964,30,62.8
"2406",34205,30,24.3333333333333
"2407",34167,30,13.4
"2408",135988,30,20.4
"2409",33997,30,26
"2410",84917,30,84.8888888888889
"2411",120335,30,13.3
"2412",18594,30,12.6923076923077
"2413",34433,30,14.75
"2414",18829,30,15.5384615384615
"2415",58579,30,86
"2416",132068,30,25.4
"2417",117290,30,21.8
"2418",9026,30,14.9
"2419",35384,30,65.95
"2420",552,30,91.02
"2421",89417,30,89.2903225806452
"2422",141275,30,80.5454545454545
"2423",18883,30,88.6326530612245
