1,state_abbreviation,state,district,fec_id,incumbent,candidate_name_first,candidate_name_last,candidate_name,total_votes,party,primary_votes,primary_percent,runoff_votes,runoff_percent,general_votes_,general_percent,ge_runoff_election_votes_la,ge_runoff_election_percent_la,combined_ge_party_totals_ct_ny_sc,combined_percent_ct_ny_sc,ge_winner_indicator,footnotes,election_year,ge_runoff,ge_runoff_percent,combined_ge_party_totals_ct_ny,combined_percent_ct_ny,combined_ge_party_totals_ny_sc,combined_percent_ny_sc,party_cleaner
1239.0,IL,Illinois,05,H0IL05096,1.0,Mike,Quigley,"Quigley, Mike",,D,37967,1,,,177729,0.6573377173354242,,,,,W,,2012,,,,,,,D
1246.0,IL,Illinois,06,H6IL06117,1.0,Peter J.,Roskam,"Roskam, Peter J.",,R,76146,1,,,193138,0.5922135106046994,,,,,W,,2012,,,,,,,R
1254.0,IL,Illinois,07,H4IL07037,1.0,Danny K.,Davis,"Davis, Danny K.",,D,57896,0.8447777745352671,,,242439,0.8464014523364812,,,,,W,,2012,,,,,,,D
1263.0,IL,Illinois,08,H6IL06141,0.0,Tammy,Duckworth,"Duckworth, Tammy",,D,17097,0.6618278945534781,,,123206,0.547421645206295,,,,,W,,2012,,,,,,,D
1271.0,IL,Illinois,09,H8IL09067,1.0,Janice D.,Schakowsky,"Schakowsky, Janice D.",,D,48124,0.9185021185631943,,,194869,0.6632551300683782,,,,,W,,2012,,,,,,,D
1280.0,IL,Illinois,10,H2IL10068,0.0,Brad,Schneider,"Schneider, Brad",,D,15530,0.4688443424707161,,,133890,0.5062884282332655,,,,,W,,2012,,,,,,,D
1290.0,IL,Illinois,11,H8IL14067,0.0,Bill,Foster,"Foster, Bill",,D,12126,0.5847518927520856,,,148928,0.5856505239977192,,,,,W,,2012,,,,,,,D
1300.0,IL,Illinois,12,H2IL12122,0.0,William L.,Enyart,"Enyart, William L. #",,D,#,,,,157000,0.5165340238000454,,,,,W,#  Brad Harriman withdrew after the primary election and William Enyart was selected by the party to fill the vacancy on the general election ballot.,2012,,,,,,,D
1313.0,IL,Illinois,13,H2IL13120,0.0,Rodney,Davis,"Davis, Rodney #",,R,#,,,,137034,0.4654924673471814,,,,,W,#  Tim Johnson withdrew after the primary election and Rodney Davis was selected by the party to fill the vacancy on the general election ballot.,2012,,,,,,,R
1324.0,IL,Illinois,14,H0IL14080,1.0,Randy M.,Hultgren,"Hultgren, Randy M.",,R,64419,0.9999844768705372,,,177603,0.588178994151427,,,,,W,,2012,,,,,,,R
1332.0,IL,Illinois,15,H2IL20042,1.0,John M.,Shimkus,"Shimkus, John M.",,R,66709,1,,,205775,0.6860607394219452,,,,,W,,2012,,,,,,,R
1338.0,IL,Illinois,16,H0IL11052,1.0,Adam,Kinzinger,"Kinzinger, Adam",,R,45546,0.5394208562799787,,,181789,0.6181407052262913,,,,,W,,2012,,,,,,,R
1344.0,IL,Illinois,17,H2IL17071,0.0,Cheri,Bustos,"Bustos, Cheri",,D,18652,0.5439804013065795,,,153519,0.5327542589038766,,,,,W,,2012,,,,,,,D
1354.0,IL,Illinois,18,H8IL18043,1.0,Aaron,Schock,"Schock, Aaron",,R,87441,1,,,244467,0.7416383774584308,,,,,W,,2012,,,,,,,R
1364.0,IN,Indiana,01,H4IN01012,1.0,Peter J. ,Visclosky,"Visclosky, Peter J. ",,D,42219,1,,,187743,0.6728319846326971,,,,,W,,2012,,,,,,,D
1371.0,IN,Indiana,02,H0IN02190,0.0,Jackie,Walorski,"Walorski, Jackie",,R,46873,0.7278981287367031,,,134033,0.4901106134015906,,,,,W,,2012,,,,,,,R
1381.0,IN,Indiana,03,H0IN03198,1.0,Marlin A. ,Stutzman,"Stutzman, Marlin A. ",,R,74812,1,,,187872,0.6704087640730102,,,,,W,,2012,,,,,,,R
1392.0,IN,Indiana,04,H0IN04170,1.0,Todd,Rokita,"Rokita, Todd",,R,73089,1,,,168688,0.6195660158373367,,,,,W,,2012,,,,,,,R
1400.0,IN,Indiana,05,H2IN05082,0.0,Susan ,Brooks,"Brooks, Susan ",,R,31185,0.29950155105020027,,,194570,0.5836650577905501,,,,,W,,2012,,,,,,,R
1415.0,IN,Indiana,06,H0IN02125,0.0,Luke,Messer,"Messer, Luke",,R,32859,0.4035492784771262,,,162613,0.5907764856332174,,,,,W,,2012,,,,,,,R
1433.0,IN,Indiana,07,H8IN07184,1.0,Andre D. ,Carson,"Carson, Andre D. ",,D,34782,0.9034755052210505,,,162122,0.6285016476061253,,,,,W,,2012,,,,,,,D
1448.0,IN,Indiana,08,H0IN08114,1.0,Larry D. ,Bucshon,"Bucshon, Larry D. ",,R,34511,0.5802996418422425,,,151533,0.5335819318854053,,,,,W,,2012,,,,,,,R
1458.0,IN,Indiana,09,H0IN09070,1.0,Todd,Young,"Young, Todd",,R,59327,1,,,165332,0.5544704540881347,,,,,W,,2012,,,,,,,R
1470.0,IN,Indiana,S,S2IN00091,0.0,Joe ,Donnelly,"Donnelly, Joe ",,D,207715,1,,,1281181,0.5004413886634205,,,,,W,,2012,,,,,,,D
1481.0,IA,Iowa,01,H6IA01055,1.0,Bruce ,Braley,"Braley, Bruce ",,D,11912,0.9923358880373209,,,222422,0.5690739902110534,,,,,W,,2012,,,,,,,D
1493.0,IA,Iowa,02,H6IA02146,1.0,Dave ,Loebsack,"Loebsack, Dave ",,D,17467,0.8154909192772772,,,211863,0.5556697921447774,,,,,W,,2012,,,,,,,D
1505.0,IA,Iowa,03,H4IA05102,1.0,Tom ,Latham,"Latham, Tom ",,R,27757,0.992207327971403,,,202000,0.5221770128372824,,,,,W,,2012,,,,,,,R
1516.0,IA,Iowa,04,H2IA05072,1.0,Steve,King,"King, Steve",,R,38238,0.9891354958870091,,,200063,0.529431067288023,,,,,W,,2012,,,,,,,R
1529.0,KS,Kansas,01,H6KS01146,1.0,Tim,Huelskamp,"Huelskamp, Tim",,R,79633,1,,,211337,1.0,,,,,W,,2012,,,,,,,R
1533.0,KS,Kansas,02,H8KS02090,1.0,Lynn,Jenkins,"Jenkins, Lynn",,R,64008,1,,,167463,0.5701489183502543,,,,,W,,2012,,,,,,,R
1542.0,KS,Kansas,03,H0KS03137,1.0,Kevin,Yoder,"Yoder, Kevin",,R,50270,1,,,201087,0.6845235258474548,,,,,W,,2012,,,,,,,R
1547.0,KS,Kansas,04,H0KS04051,1.0,Mike,Pompeo,"Pompeo, Mike",,R,60195,1,,,161094,0.6221719282254887,,,,,W,,2012,,,,,,,R
1558.0,KY,Kentucky,01,H4KY01040,1.0,Edward ,Whitfield,"Whitfield, Edward ",,R,Unopposed,,,,199956,0.6963347321133186,,,,,W,,2012,,,,,,,R
1564.0,KY,Kentucky,02,H8HY02031,1.0,S. Brett,Guthrie,"Guthrie, S. Brett",,R,Unopposed,,,,181508,0.6430365575855485,,,,,W,,2012,,,,,,,R
1570.0,KY,Kentucky,03,H6KY03124,1.0,John A. ,Yarmuth,"Yarmuth, John A. ",,D,43635,0.8666163532005323,,,206385,0.6396440791431122,,,,,W,,2012,,,,,,,D
1577.0,KY,Kentucky,04 - FULL TERM,H2KY04121,0.0,Thomas ,Massie,"Massie, Thomas ",,R,19689,0.4483025569798948,,,186036,0.6212714230373626,,,,,W,,2012,,,,,,,R
1591.0,KY,Kentucky,04 - UNEXPIRED TERM,H2KY04121,0.0,Thomas ,Massie,"Massie, Thomas ",,R,*,,,,174092,0.5989190751246228,,,,,W,*  Thomas Massie was nominated for the special election in accordance with party rules.,2012,,,,,,,R
1596.0,KY,Kentucky,05,H0KY05015,1.0,"Harold ""Hal"" ",Rogers,"Rogers, Harold ""Hal"" ",,R,Unopposed,,,,195408,0.7789679296804927,,,,,W,,2012,,,,,,,R
1602.0,KY,Kentucky,06,H0KY06104,0.0,"Garland ""Andy""",Barr,"Barr, Garland ""Andy""",,R,20104,0.8279724887772332,,,153222,0.5056831683168317,,,,,W,,2012,,,,,,,R
1613.0,LA,Louisiana,01,H0LA01087,1.0,"""Steve""",Scalise,"Scalise, ""Steve""",,R,n/a,,,,193496,0.6662855962260252,,,,,W,"*  In Louisiana, a Congressional primary election is not held. The election for candidates seeking Federal office is the General Election on 11/6/2012, with a Runoff Election held on 12/8/12, if necessary.",2012,,,,,,,R
1620.0,LA,Louisiana,02,H8LA02054,1.0,Cedric,Richmond,"Richmond, Cedric",,D,n/a,,,,158501,0.5515879368305296,,,,,W,"*  In Louisiana, a Congressional primary election is not held. The election for candidates seeking Federal office is the General Election on 11/6/2012, with a Runoff Election held on 12/8/12, if necessary.",2012,,,,,,,D
1634.0,LA,Louisiana,04,H8LA04225,1.0,John,Fleming,"Fleming, John",,R,n/a,,,,187894,0.7529886066260304,,,,,W,"*  In Louisiana, a Congressional primary election is not held. The election for candidates seeking Federal office is the General Election on 11/6/2012, with a Runoff Election held on 12/8/12, if necessary.",2012,,,,,,,R
1638.0,LA,Louisiana,05,H2LA05084,1.0,Rodney ,Alexander,"Alexander, Rodney ",,R,,,,,202536,0.7783379961262951,,,,,W,"*  In Louisiana, a Congressional primary election is not held. The election for candidates seeking Federal office is the General Election on 11/6/2012, with a Runoff Election held on 12/8/12, if necessary.",2012,,,,,,,R
1643.0,LA,Louisiana,06,H8LA00017,1.0,"William ""Bill""",Cassidy,"Cassidy, William ""Bill""",,R,n/a,,,,243553,0.7940745909042003,,,,,W,"*  In Louisiana, a Congressional primary election is not held. The election for candidates seeking Federal office is the General Election on 11/6/2012, with a Runoff Election held on 12/8/12, if necessary.",2012,,,,,,,R
1651.0,ME,Maine,01,H8ME01120,1.0,Chellie,Pingree,"Pingree, Chellie",,D,31965,1,,,236363,0.6479195620650049,,,,,W,,2012,,,,,,,D
1658.0,ME,Maine,02,H2ME02097,1.0,Michael H.,Michaud,"Michaud, Michael H.",,D,21895,1,,,191456,0.581936668308014,,,,,W,,2012,,,,,,,D
1667.0,ME,Maine,S,S2ME00109,0.0,Angus,King,"King, Angus",,IFM, ,,,,370580,0.5289473721772369,,,,,W,,2012,,,,,,,IFM
1687.0,MD,Maryland,01,H8MD01094,1.0,Andy,Harris,"Harris, Andy",,R,44599,1,,,214204,0.6341899573661771,,,,,W,,2012,,,,,,,R
1699.0,MD,Maryland,02,H2MD02160,1.0,C. A. Dutch ,Ruppersberger,"Ruppersberger, C. A. Dutch ",,D,26465,1,,,194088,0.6558356423599379,,,,,W,,2012,,,,,,,D
1712.0,MD,Maryland,03,H6MD03292,1.0,John ,Sarbanes,"Sarbanes, John ",,D,32527,0.8642063871619108,,,213747,0.6682538243413504,,,,,W,,2012,,,,,,,D
1724.0,MD,Maryland,04,H6MD04183,1.0,Donna F.,Edwards,"Edwards, Donna F.",,D,42815,0.9180282173335048,,,240385,0.7716717173014201,,,,,W,,2012,,,,,,,D
1737.0,MD,Maryland,05,H2MD05155,1.0,Steny H. ,Hoyer,"Hoyer, Steny H. ",,D,36961,0.8467777039565626,,,238618,0.6940201268105404,,,,,W,,2012,,,,,,,D
1749.0,MD,Maryland,06,H2MD06195,0.0,John ,Delaney,"Delaney, John ",,D,20414,0.5416578221184462,,,181921,0.5876969397413656,,,,,W,,2012,,,,,,,D
1768.0,MD,Maryland,07,H6MD07160,1.0,Elijah,Cummings,"Cummings, Elijah",,D,49625,1,,,247770,0.7651520298439247,,,,,W,,2012,,,,,,,D
1779.0,MD,Maryland,08,H2MD08126,1.0,Chris ,Van Hollen,"Van Hollen, Chris ",,D,35989,0.9220855751985652,,,217531,0.6337281795511222,,,,,W,,2012,,,,,,,D
1794.0,MD,Maryland,S,S6MD03177,1.0,Ben,Cardin,"Cardin, Ben",,D,240704,0.7424140547409459,,,1474028,0.5597826231431918,,,,,W,,2012,,,,,,,D
1823.0,MA,Massachusetts,01,H8MA02041,1.0,Richard E.,Neal,"Neal, Richard E.",,D,40295,0.6547135475904202,,,261936,0.984229689666445,,,,,W,,2012,,,,,,,D
1835.0,MA,Massachusetts,02,H4MA03022,1.0,James P.,McGovern,"McGovern, James P.",,D,24375,0.9134687453155449,,,259257,0.9845140220631515,,,,,W,,2012,,,,,,,D
1846.0,MA,Massachusetts,03,H8MA05143,1.0,Nicola S.,Tsongas,"Tsongas, Nicola S.",,D,24105,0.9919344882926628,,,212119,0.6592603643167274,,,,,W,,2012,,,,,,,D
1858.0,MA,Massachusetts,04,H2MA04073,0.0,"Joseph P., III",Kennedy,"Kennedy, Joseph P., III",,D,36557,0.8995767508243516,,,221303,0.6109207856561167,,,,,W,,2012,,,,,,,D
1874.0,MA,Massachusetts,05,H6MA07101,1.0,Edward J.,Markey,"Markey, Edward J.",,D,38196,0.9917947652679684,,,257490,0.7548613493047677,,,,,W,,2012,,,,,,,D
1887.0,MA,Massachusetts,06,H4MA06033,1.0,John F.,Tierney,"Tierney, John F.",,D,28395,0.9821181516325401,,,180942,0.48276046071711576,,,,,W,,2012,,,,,,,D
1899.0,MA,Massachusetts,07,H8MA08071,1.0,Michael E.,Capuano,"Capuano, Michael E.",,D,32445,0.9864400595907695,,,210794,0.8337182996092328,,,,,W,,2012,,,,,,,D
1910.0,MA,Massachusetts,08,H2MA09072,1.0,Stephen F.,Lynch,"Lynch, Stephen F.",,D,29352,0.9875845361865347,,,263999,0.7612186464673842,,,,,W,,2012,,,,,,,D
1922.0,MA,Massachusetts,09,H0MA10082,1.0,William Richard,Keating,"Keating, William Richard",,D,31366,0.59083031946956,,,212754,0.5870614367903313,,,,,W,,2012,,,,,,,D
1938.0,MA,Massachusetts,S,S2MA00170,0.0,Elizabeth A.,Warren,"Warren, Elizabeth A.",,D,308979,0.9758762163749893,,,1696346,0.5374045675773541,,,,,W,,2012,,,,,,,D
1950.0,MI,Michigan,01,H0MI01088,1.0,Dan,Benishek,"Benishek, Dan",,R,64411,1,,,167060,0.4813895924642041,,,,,W,,2012,,,,,,,R
1958.0,MI,Michigan,02,H0MI02094,1.0,Bill,Huizenga,"Huizenga, Bill",,R,58170,1,,,194653,0.611602836612027,,,,,W,,2012,,,,,,,R
1967.0,MI,Michigan,03,H0MI03126,1.0,Justin,Amash,"Amash, Justin",,R,51113,0.9996870660486221,,,171675,0.5261536764097424,,,,,W,,2012,,,,,,,R
1976.0,MI,Michigan,04,H0MI10071,1.0,Dave,Camp,"Camp, Dave",,R,67028,1,,,197386,0.6307289686178899,,,,,W,,2012,,,,,,,R
1985.0,MI,Michigan,05,H2MI05119,0.0,Daniel T.,Kildee,"Kildee, Daniel T.",,D,51840,1,,,214531,0.6498064492678997,,,,,W,,2012,,,,,,,D
1994.0,MI,Michigan,06,H6MI04113,1.0,Fred,Upton,"Upton, Fred",,R,45919,0.6655795683494948,,,174955,0.545924019034246,,,,,W,,2012,,,,,,,R
2003.0,MI,Michigan,07,H4MI07103,1.0,Tim,Walberg,"Walberg, Tim",,R,45592,0.7601453866417687,,,169668,0.5334314252567839,,,,,W,,2012,,,,,,,R
2013.0,MI,Michigan,08,H0MI08042,1.0,Mike,Rogers,"Rogers, Mike",,R,56208,0.8573128136296386,,,202217,0.5860445031792125,,,,,W,,2012,,,,,,,R
2023.0,MI,Michigan,09,H2MI17023,1.0,Sander,Levin,"Levin, Sander",,D,55198,1,,,208846,0.6191405091961247,,,,,W,,2012,,,,,,,D
2033.0,MI,Michigan,10,H6MI12181,1.0,Candice S. ,Miller,"Miller, Candice S. ",,R,68063,1,,,226075,0.6879693985612212,,,,,W,,2012,,,,,,,R
2041.0,MI,Michigan,11 - FULL TERM,H2MI11133,0.0,Kerry,Bentivolio,"Bentivolio, Kerry",,R,42470,0.6627549507654374,,,181788,0.5075906282197694,,,,,W,,2012,,,,,,,R
2056.0,MI,Michigan,11 - UNEXPIRED TERM,H2MI11190,0.0,David A.,Curson,"Curson, David A.",,D,11450,1,,,159258,0.48386538128499684,,,,,W,,2012,,,,,,,D
2069.0,MI,Michigan,12,H6MI16034,1.0,John D. ,Dingell,"Dingell, John D. ",,D,41116,0.7855259638531199,,,216884,0.6794121977426438,,,,,W,,2012,,,,,,,D
2079.0,MI,Michigan,13,H6MI01028,1.0,"John, Jr.",Conyers,"Conyers, John, Jr.",,D,38371,0.5540378589889831,,,235336,0.8278608365286524,,,,,W,,2012,,,,,,,D
2091.0,MI,Michigan,14,H8MI09068,1.0,Gary,Peters,"Peters, Gary",,D,41230,0.47030239428747417,,,270450,0.8225565098907516,,,,,W,,2012,,,,,,,D
2105.0,MI,Michigan,S,S8MI00281,1.0,Debbie,Stabenow,"Stabenow, Debbie",,D,555719,1,,,2735826,0.5879807037218365,,,,,W,,2012,,,,,,,D
2123.0,MN,Minnesota,01,H6MN01174,1.0,Tim,Walz,"Walz, Tim",,DFL,15697,1,,,193211,0.575238180302489,,,,,W,,2012,,,,,,,DFL
2131.0,MN,Minnesota,02,H8MN06047,1.0,John,Kline,"Kline, John",,R,15859,0.8512157157425796,,,193587,0.5400729817043571,,,,,W,,2012,,,,,,,R
2140.0,MN,Minnesota,03,H8MN03077,1.0,Erik,Paulsen,"Paulsen, Erik",,R,18672,0.901854714064915,,,222335,0.5809566114892671,,,,,W,,2012,,,,,,,R
2148.0,MN,Minnesota,04,H0MN04049,1.0,Betty,McCollum,"McCollum, Betty",,DFL,27291,0.8418990621915103,,,216685,0.622674149618812,,,,,W,,2012,,,,,,,DFL
2161.0,MN,Minnesota,05,H6MN05183,1.0,Keith,Ellison,"Ellison, Keith",,DFL,30609,0.8963366423614162,,,262102,0.7446735365898701,,,,,W,,2012,,,,,,,DFL
2171.0,MN,Minnesota,06,H6MN06074,1.0,Michele,Bachmann,"Bachmann, Michele",,R,14569,0.8034522693431865,,,179240,0.5046838967994076,,,,,W,,2012,,,,,,,R
2182.0,MN,Minnesota,07,H2MN07014,1.0,Collin C.,Peterson,"Peterson, Collin C.",,DFL,Unopposed,,,,197791,0.6038018658265563,,,,,W,,2012,,,,,,,DFL
2188.0,MN,Minnesota,08,H2MN08111,0.0,Richard,Nolan,"Nolan, Richard",,DFL,20840,0.38288412427198737,,,191976,0.542821838869206,,,,,W,,2012,,,,,,,DFL
2199.0,MN,Minnesota,S,S6MN00267,1.0,Amy,Klobuchar,"Klobuchar, Amy",,DFL,183766,0.9079796432630071,,,1854595,0.6522898262419866,,,,,W,,2012,,,,,,,DFL
2220.0,MS,Mississippi,01,H0MS01043,1.0,Alan,Nunnelee,"Nunnelee, Alan",,R,43518,0.5727635267639742,,,186760,0.6040552822493265,,,,,W,,2012,,,,,,,R
2231.0,MS,Mississippi,02,H4MS02068,1.0,Bennie G.,Thompson,"Thompson, Bennie G.",,D,49083,0.8745612315806354,,,214978,0.6712943880291278,,,,,W,,2012,,,,,,,D
2240.0,MS,Mississippi,03,H8MS03067,1.0,Gregg,Harper,"Harper, Gregg",,R,78735,0.9180639444042816,,,234717,0.8002025078241659,,,,,W,,2012,,,,,,,R
2248.0,MS,Mississippi,04,H0MS04120,1.0,Steven M.,Palazzo,"Palazzo, Steven M.",,R,60897,0.739148905180366,,,182998,0.6411264329157207,,,,,W,,2012,,,,,,,R
2262.0,MS,Mississippi,S,S8MS00196,1.0,Roger F.,Wicker,"Wicker, Roger F.",,R,254936,0.8916995162627361,,,709626,0.5715562901105699,,,,,W,,2012,,,,,,,R
2275.0,MO,Missouri ,01,H0MO01066,1.0,Lacy,Clay,"Clay, Lacy",,D,57791,0.6329514588627004,,,267927,0.7866716776820922,,,,,W,,2012,,,,,,,D
2286.0,MO,Missouri ,02,H2MO02102,0.0,Ann,Wagner,"Wagner, Ann",,R,53583,0.6578394902581857,,,236971,0.6007661339390743,,,,,W,,2012,,,,,,,R
2302.0,MO,Missouri ,03,H8MO09153,1.0,Blaine,Luetkemeyer,"Luetkemeyer, Blaine",,R,79661,1,,,214843,0.6349069846476646,,,,,W,,2012,,,,,,,R
2310.0,MO,Missouri ,04,H0MO04086,1.0,Vicky,Hartzler,"Hartzler, Vicky",,R,71615,0.8399601219798264,,,192237,0.6031475607345563,,,,,W,,2012,,,,,,,R
2322.0,MO,Missouri ,05,H4MO05234,1.0,"Emanuel, II",Cleaver,"Cleaver, Emanuel, II",,D,43712,1,,,200290,0.6052117893769905,,,,,W,,2012,,,,,,,D
2334.0,MO,Missouri ,06,H0MO06073,1.0,Sam,Graves,"Graves, Sam",,R,59388,0.8032895537731127,,,216906,0.6500263719402556,,,,,W,,2012,,,,,,,R
2347.0,MO,Missouri ,07,H0MO07113,1.0,Billy,Long,"Long, Billy",,R,62917,0.5966920516297906,,,203565,0.6386553303633055,,,,,W,,2012,,,,,,,R
2358.0,MO,Missouri ,08,H6MO08084,1.0,Jo Ann,Emerson,"Emerson, Jo Ann",,R,61975,0.6706960737630405,,,216083,0.7193391280031692,,,,,W,,2012,,,,,,,R
2369.0,MO,Missouri ,S,S6MO00305,1.0,Claire,McCaskill,"McCaskill, Claire",,D,289481,1,,,1494125,0.5481432375826044,,,,,W,,2012,,,,,,,D
2391.0,MT,Montana,00,H2MT01060,0.0,Steve,Daines,"Daines, Steve",,R,82843,0.7124747366157815,,,255468,0.5325134447825906,,,,,W,,2012,,,,,,,R
2408.0,MT,Montana,S,S6MT00162,1.0,Jon,Tester,"Tester, Jon",,D,88720,1,,,236123,0.48578382359597255,,,,,W,,2012,,,,,,,D
2417.0,NE,Nebraska,01,H4NE01064,1.0,Jeff,Fortenberry,"Fortenberry, Jeff",,R,53886,0.8689047987616099,,,174889,0.682906733829243,,,,,W,,2012,,,,,,,R
2433.0,NE,Nebraska,02,H8NE02129,1.0,Lee,Terry,"Terry, Lee",,R,27414,0.6004336684407648,,,133964,0.5079569713078856,,,,,W,,2012,,,,,,,R
2453.0,NE,Nebraska,03,H6NE03115,1.0,Adrian,Smith,"Smith, Adrian",,R,62176,0.8152625712974497,,,187423,0.7417141228941505,,,,,W,,2012,,,,,,,R
2467.0,NE,Nebraska,S,S2NE00094,0.0,Deb,Fischer,"Fischer, Deb",,R,77594,0.40755933966079616,,,455593,0.5777443277215016,,,,,W,,2012,,,,,,,R
2496.0,NV,Nevada,01,H8NV03036,0.0,Dina,Titus,"Titus, Dina",,D,Unopposed,,,,113967,0.6356998627829404,,,,,W,,2012,,,,,,,D
2507.0,NV,Nevada,02,H2NV02395,1.0,Mark E.,Amodei,"Amodei, Mark E.",,R,Unopposed,,,,162213,0.5763495340185966,,,,,W,,2012,,,,,,,R
2516.0,NV,Nevada,03,H0NV03058,1.0,Joe,Heck,"Heck, Joe",,R,20798,0.9005022514721164,,,137244,0.503605200295021,,,,,W,,2012,,,,,,,R
2530.0,NV,Nevada,04,H2NV04011,0.0,Steven A. ,Horsford,"Horsford, Steven A. ",,D,Unopposed,,,,120501,0.5010603263310214,,,,,W,,2012,,,,,,,D
2547.0,NV,Nevada,S,S2NV00183,1.0,Dean,Heller,"Heller, Dean",,R,88958,0.8627652558482368,,,457656,0.45866276476866724,,,,,W,,2012,,,,,,,R
2566.0,NH,New Hampshire,01,H6NH01230,0.0,Carol ,Shea-Porter,"Shea-Porter, Carol ",,D,38623,0.9908160385828993,,,171650,0.4975045069589765,,,,,W,,2012,,,,,,,D
2584.0,NH,New Hampshire,02,H0NH02181,0.0,Ann McLane,Kuster,"Kuster, Ann McLane",,D,40627,0.9917732643296553,,,169275,0.5017131306425129,,,,,W,,2012,,,,,,,D
2607.0,NJ,New Jersey,01,H0NJ01066,1.0,Robert E.,Andrews,"Andrews, Robert E.",,D,21318,0.8840140991084388,,,210470,0.6821946136218515,,,,,W,,2012,,,,,,,D
2616.0,NJ,New Jersey,02,H2NJ02037,1.0,Frank A.,LoBiondo,"LoBiondo, Frank A.",,R,20551,0.8758150436820797,,,166679,0.5766002933525212,,,,,W,,2012,,,,,,,R
2629.0,NJ,New Jersey,03,H0NJ03153,1.0,Jon,Runyan,"Runyan, Jon",,R,22013,1,,,174257,0.5371571425929237,,,,,W,,2012,,,,,,,R
2640.0,NJ,New Jersey,04,H2NJ04165,1.0,Christopher H.,Smith,"Smith, Christopher H.",,R,21520,0.836410276341871,,,195146,0.6372135092686017,,,,,W,,2012,,,,,,,R
2648.0,NJ,New Jersey,05,H8NJ05052,1.0,Scott,Garrett,"Garrett, Scott",,R,24709,0.8722773325802238,,,167503,0.5503142484484701,,,,,W,,2012,,,,,,,R
2659.0,NJ,New Jersey,06,H8NJ03073,1.0,"Frank, Jr.",Pallone,"Pallone, Frank, Jr.",,D,16593,1,,,151782,0.6333803486926114,,,,,W,,2012,,,,,,,D
2670.0,NJ,New Jersey,07,H6NJ12136,1.0,Leonard,Lance,"Lance, Leonard",,R,23432,0.6057128085821378,,,175704,0.571590299126531,,,,,W,,2012,,,,,,,R
2679.0,NJ,New Jersey,08,H6NJ13191,1.0,Albio,Sires,"Sires, Albio",,D,30840,0.8900946663588086,,,130857,0.779839094159714,,,,,W,,2012,,,,,,,D
2689.0,NJ,New Jersey,09,H6NJ08118,1.0,"Bill, Jr.",Pascrell,"Pascrell, Bill, Jr.",,D,31435,0.6117901210540656,,,162834,0.7396569580464052,,,,,W,,2012,,,,,,,D
2700.0,NJ,New Jersey,10 - FULL TERM,H2NJ10154,0.0,"Donald M., Jr.",Payne,"Payne, Donald M., Jr.",,D,36576,0.5961080869650249,,,201435,0.875575936712162,,,,,W,,2012,,,,,,,D
2713.0,NJ,New Jersey,10 - UNEXPIRED TERM,H2NJ10154,0.0,"Donald M., Jr.",Payne,"Payne, Donald M., Jr.",,D,34358,0.7067947583880192,,,166413,0.9736708149760405,,,,,W,,2012,,,,,,,D
2720.0,NJ,New Jersey,11,H2NJ05014,1.0,Rodney P.,Frelinghuysen,"Frelinghuysen, Rodney P.",,R,30831,1,,,182239,0.5880593354609083,,,,,W,,2012,,,,,,,R
2727.0,NJ,New Jersey,12,H6NJ12144,1.0,Rush,Holt,"Holt, Rush",,D,24339,1,,,189938,0.6922165814476422,,,,,W,,2012,,,,,,,D
2737.0,NJ,New Jersey,S,S6NJ00289,1.0,Robert,Menendez,"Menendez, Robert",,D,272201,1,,,1985783,0.5886546099402099,,,,,W,,2012,,,,,,,D
2756.0,NM,New Mexico,01,H8NM01257,0.0,Michelle,Lujan Grisham,"Lujan Grisham, Michelle",,D,19111,0.40058271149492747,,,162924,0.5906124934748564,,,,,W,,2012,,,,,,,D
2765.0,NM,New Mexico,02,H2NM02126,1.0,Steve,Pearce,"Pearce, Steve",,R,29911,1,,,113180,0.5507140598009878,,,,,W,,2012,,,,,,,R
2772.0,NM,New Mexico,03,H8NM03196,1.0,Ben R.,Lujan,"Lujan, Ben R.",,D,53908,1,,,167103,0.6312467182181861,,,,,W,,2012,,,,,,,D
2781.0,NM,New Mexico,S,S2NM00088,0.0,Martin T.,Heinrich,"Heinrich, Martin T.",,D,83432,0.589375529810681,,,395717,0.5100806529576833,,,,,W,,2012,,,,,,,D
2792.0,NY,New York,01,H2NY01067,1.0,Timothy H.,Bishop,"Bishop, Timothy H.",,D/WF Combined Parties,,,,,,,,,146179.0,0.5245802217046641,W,,2012,,,,,,,D/WF Combined Parties
2804.0,NY,New York,02,H2NY03089,1.0,Peter T.,King,"King, Peter T.",,R/CRV/IDP/TRP Combined Parties,,,,,,,,,142309.0,0.5857711479647489,W,,2012,,,,,,,R/CRV/IDP/TRP Combined Parties
2814.0,NY,New York,03,H0NY02085,1.0,Steve J.,Israel,"Israel, Steve J.",,D/WF/IDP Combined Parties,,,,,,,,,157880.0,0.577953003796157,W,,2012,,,,,,,D/WF/IDP Combined Parties
2826.0,NY,New York,04,H6NY04112,1.0,Carolyn,McCarthy,"McCarthy, Carolyn",,D/IDP/WF Combined Parties,,,,,,,,,163955.0,0.6179984922728986,W,,2012,,,,,,,D/IDP/WF Combined Parties
2842.0,NY,New York,05,H8NY06048,1.0,Gregory W.,Meeks,"Meeks, Gregory W.",,D,9920,0.6651914437068329,,,167836,0.8968424877498784,,,,,W,,2012,,,,,,,D
